Id,WnvPresent
70951,0.12
70952,0.11
70953,0.1
70954,0.13
70955,0.13
70956,0.13
70957,0.13
70958,0.13
70959,0.12
70960,0.11
70961,0.1
70962,0.13
70963,0.13
70964,0.13
70965,0.13
70966,0.13
70967,0.1
70968,0.1
70969,0.1
70970,0.13
70971,0.13
70972,0.13
70973,0.13
70974,0.13
70975,0.10833333333333334
70976,0.10833333333333334
70977,0.10833333333333334
70978,0.10833333333333334
70979,0.10833333333333334
70980,0.10833333333333334
70981,0.10833333333333334
70982,0.10833333333333334
70983,0.1
70984,0.1
70985,0.1
70986,0.1
70987,0.1
70988,0.09
70989,0.12833333333333333
70990,0.12833333333333333
70991,0.12833333333333333
70992,0.12833333333333333
70993,0.12833333333333333
70994,0.11900000000000001
70995,0.13
70996,0.09
70997,0.135
70998,0.135
70999,0.135
71000,0.135
71001,0.135
71002,0.13
71003,0.14
71004,0.1
71005,0.14
71006,0.14
71007,0.14
71008,0.14
71009,0.14
71010,0.13
71011,0.12
71012,0.1
71013,0.14
71014,0.14
71015,0.14
71016,0.14
71017,0.14
71018,0.1
71019,0.1
71020,0.09
71021,0.12
71022,0.12
71023,0.12
71024,0.12
71025,0.12
71026,0.13
71027,0.145
71028,0.1
71029,0.14
71030,0.14
71031,0.14
71032,0.14
71033,0.14
71034,0.12
71035,0.16
71036,0.12
71037,0.15
71038,0.15
71039,0.15
71040,0.15
71041,0.15
71042,0.11
71043,0.1
71044,0.09
71045,0.12
71046,0.12
71047,0.12
71048,0.12
71049,0.12
71050,0.12
71051,0.11
71052,0.09
71053,0.13
71054,0.13
71055,0.13
71056,0.13
71057,0.13
71058,0.1
71059,0.1
71060,0.09
71061,0.12
71062,0.12
71063,0.12
71064,0.12
71065,0.12
71066,0.13
71067,0.11
71068,0.09
71069,0.13
71070,0.13
71071,0.13
71072,0.13
71073,0.13
71074,0.11
71075,0.1
71076,0.09
71077,0.12
71078,0.12
71079,0.12
71080,0.12
71081,0.12
71082,0.12
71083,0.1
71084,0.12
71085,0.12
71086,0.12
71087,0.12
71088,0.12
71089,0.12
71090,0.13
71091,0.11
71092,0.12
71093,0.13
71094,0.13
71095,0.13
71096,0.13
71097,0.13
71098,0.13
71099,0.11
71100,0.12
71101,0.13
71102,0.13
71103,0.13
71104,0.13
71105,0.13
71106,0.13
71107,0.11
71108,0.11
71109,0.13
71110,0.13
71111,0.13
71112,0.13
71113,0.13
71114,0.12
71115,0.1
71116,0.12
71117,0.12
71118,0.12
71119,0.12
71120,0.12
71121,0.12
71122,0.135
71123,0.11
71124,0.11
71125,0.135
71126,0.135
71127,0.135
71128,0.135
71129,0.135
71130,0.22
71131,0.16
71132,0.17020833333333332
71133,0.19
71134,0.19
71135,0.19
71136,0.19
71137,0.19
71138,0.13
71139,0.11
71140,0.11
71141,0.13
71142,0.13
71143,0.13
71144,0.13
71145,0.13
71146,0.33
71147,0.2
71148,0.21
71149,0.26
71150,0.26
71151,0.26
71152,0.26
71153,0.26
71154,0.24
71155,0.17
71156,0.19
71157,0.21
71158,0.21
71159,0.21
71160,0.21
71161,0.21
71162,0.14
71163,0.11
71164,0.12
71165,0.14
71166,0.14
71167,0.14
71168,0.14
71169,0.14
71170,0.11
71171,0.09
71172,0.11
71173,0.11
71174,0.11
71175,0.11
71176,0.11
71177,0.11
71178,0.2
71179,0.14
71180,0.14
71181,0.18
71182,0.18
71183,0.18
71184,0.18
71185,0.18
71186,0.11
71187,0.11
71188,0.11
71189,0.12
71190,0.12
71191,0.12
71192,0.12
71193,0.12
71194,0.115
71195,0.09
71196,0.1
71197,0.11
71198,0.11
71199,0.11
71200,0.11
71201,0.11
71202,0.12
71203,0.1
71204,0.12
71205,0.12
71206,0.12
71207,0.12
71208,0.12
71209,0.12
71210,0.26
71211,0.18
71212,0.17
71213,0.22
71214,0.22
71215,0.22
71216,0.22
71217,0.22
71218,0.13
71219,0.11
71220,0.13
71221,0.13
71222,0.13
71223,0.13
71224,0.13
71225,0.13
71226,0.14
71227,0.11
71228,0.11
71229,0.14
71230,0.14
71231,0.14
71232,0.14
71233,0.14
71234,0.2
71235,0.15
71236,0.15532258064516127
71237,0.17
71238,0.17
71239,0.17
71240,0.17
71241,0.17
71242,0.14
71243,0.11
71244,0.11
71245,0.14
71246,0.14
71247,0.14
71248,0.14
71249,0.14
71250,0.12
71251,0.1
71252,0.12
71253,0.13
71254,0.13
71255,0.13
71256,0.13
71257,0.13
71258,0.13
71259,0.1
71260,0.12
71261,0.13
71262,0.13
71263,0.13
71264,0.13
71265,0.13
71266,0.11
71267,0.09
71268,0.11
71269,0.11
71270,0.11
71271,0.11
71272,0.11
71273,0.11
71274,0.2
71275,0.16
71276,0.1602083333333333
71277,0.18
71278,0.18
71279,0.18
71280,0.18
71281,0.18
71282,0.2
71283,0.14
71284,0.14
71285,0.18
71286,0.18
71287,0.18
71288,0.18
71289,0.18
71290,0.13
71291,0.1
71292,0.11
71293,0.13
71294,0.13
71295,0.13
71296,0.13
71297,0.13
71298,0.13
71299,0.1
71300,0.12
71301,0.13
71302,0.13
71303,0.13
71304,0.13
71305,0.13
71306,0.12
71307,0.1
71308,0.12
71309,0.12
71310,0.12
71311,0.12
71312,0.12
71313,0.12
71314,0.12
71315,0.1
71316,0.12
71317,0.12
71318,0.12
71319,0.12
71320,0.12
71321,0.12
71322,0.13
71323,0.11
71324,0.11
71325,0.13
71326,0.13
71327,0.13
71328,0.13
71329,0.13
71330,0.3
71331,0.21
71332,0.19
71333,0.25
71334,0.25
71335,0.25
71336,0.25
71337,0.25
71338,0.12
71339,0.1
71340,0.12
71341,0.12
71342,0.12
71343,0.12
71344,0.12
71345,0.12
71346,0.28
71347,0.19
71348,0.19
71349,0.24
71350,0.24
71351,0.24
71352,0.24
71353,0.24
71354,0.11
71355,0.12
71356,0.11
71357,0.12
71358,0.12
71359,0.12
71360,0.12
71361,0.12
71362,0.13
71363,0.1
71364,0.12
71365,0.13
71366,0.13
71367,0.13
71368,0.13
71369,0.13
71370,0.22
71371,0.17
71372,0.1602083333333333
71373,0.2
71374,0.2
71375,0.2
71376,0.2
71377,0.2
71378,0.12
71379,0.1
71380,0.12
71381,0.12
71382,0.12
71383,0.12
71384,0.12
71385,0.12
71386,0.12
71387,0.1
71388,0.12
71389,0.12
71390,0.12
71391,0.12
71392,0.12
71393,0.12
71394,0.25
71395,0.19
71396,0.2
71397,0.22
71398,0.22
71399,0.22
71400,0.22
71401,0.22
71402,0.12
71403,0.1
71404,0.11
71405,0.12
71406,0.12
71407,0.12
71408,0.12
71409,0.12
71410,0.14
71411,0.12
71412,0.13
71413,0.14
71414,0.14
71415,0.14
71416,0.14
71417,0.14
71418,0.13
71419,0.1
71420,0.12
71421,0.13
71422,0.13
71423,0.13
71424,0.13
71425,0.13
71426,0.12
71427,0.1
71428,0.11
71429,0.12
71430,0.12
71431,0.12
71432,0.12
71433,0.12
71434,0.12
71435,0.1
71436,0.11
71437,0.12
71438,0.12
71439,0.12
71440,0.12
71441,0.12
71442,0.13
71443,0.1
71444,0.11
71445,0.13
71446,0.13
71447,0.13
71448,0.13
71449,0.13
71450,0.11
71451,0.09
71452,0.1
71453,0.11
71454,0.11
71455,0.11
71456,0.11
71457,0.11
71458,0.14
71459,0.11
71460,0.12
71461,0.14
71462,0.14
71463,0.14
71464,0.14
71465,0.14
71466,0.13
71467,0.11
71468,0.12
71469,0.13
71470,0.13
71471,0.13
71472,0.13
71473,0.13
71474,0.14
71475,0.11
71476,0.12
71477,0.14
71478,0.14
71479,0.14
71480,0.14
71481,0.14
71482,0.12
71483,0.1
71484,0.11
71485,0.12
71486,0.12
71487,0.12
71488,0.12
71489,0.12
71490,0.11
71491,0.09
71492,0.1
71493,0.11
71494,0.11
71495,0.11
71496,0.11
71497,0.11
71498,0.17
71499,0.14
71500,0.14
71501,0.16
71502,0.16
71503,0.16
71504,0.16
71505,0.16
71506,0.13
71507,0.1
71508,0.11
71509,0.12
71510,0.12
71511,0.12
71512,0.12
71513,0.12
71514,0.16
71515,0.12
71516,0.12
71517,0.15
71518,0.15
71519,0.15
71520,0.15
71521,0.15
71522,0.14
71523,0.11
71524,0.11
71525,0.14
71526,0.14
71527,0.14
71528,0.14
71529,0.14
71530,0.15
71531,0.12
71532,0.13
71533,0.14
71534,0.14
71535,0.14
71536,0.14
71537,0.14
71538,0.19
71539,0.14
71540,0.14
71541,0.18
71542,0.18
71543,0.18
71544,0.18
71545,0.18
71546,0.17
71547,0.13
71548,0.13
71549,0.17
71550,0.17
71551,0.17
71552,0.17
71553,0.17
71554,0.14
71555,0.11
71556,0.11
71557,0.14
71558,0.14
71559,0.14
71560,0.14
71561,0.14
71562,0.13
71563,0.11
71564,0.11
71565,0.13
71566,0.13
71567,0.13
71568,0.13
71569,0.13
71570,0.19
71571,0.14
71572,0.14
71573,0.18
71574,0.18
71575,0.18
71576,0.18
71577,0.18
71578,0.13
71579,0.1
71580,0.11
71581,0.13
71582,0.13
71583,0.13
71584,0.13
71585,0.13
71586,0.11
71587,0.09
71588,0.1
71589,0.11
71590,0.11
71591,0.11
71592,0.11
71593,0.11
71594,0.13
71595,0.1
71596,0.11
71597,0.13
71598,0.13
71599,0.13
71600,0.13
71601,0.13
71602,0.21941176470588236
71603,0.16
71604,0.1505309139784946
71605,0.18941176470588236
71606,0.18941176470588236
71607,0.18941176470588236
71608,0.18941176470588236
71609,0.18941176470588236
71610,0.2
71611,0.14
71612,0.14
71613,0.18
71614,0.18
71615,0.18
71616,0.18
71617,0.18
71618,0.21941176470588236
71619,0.16
71620,0.15020833333333333
71621,0.18941176470588236
71622,0.18941176470588236
71623,0.18941176470588236
71624,0.18941176470588236
71625,0.18941176470588236
71626,0.19
71627,0.15
71628,0.14
71629,0.19
71630,0.19
71631,0.19
71632,0.19
71633,0.19
71634,0.19
71635,0.15
71636,0.14
71637,0.19
71638,0.19
71639,0.19
71640,0.19
71641,0.19
71642,0.21941176470588236
71643,0.16
71644,0.15020833333333333
71645,0.18941176470588236
71646,0.18941176470588236
71647,0.18941176470588236
71648,0.18941176470588236
71649,0.18941176470588236
71650,0.24441176470588236
71651,0.17
71652,0.17020833333333332
71653,0.21441176470588236
71654,0.21441176470588236
71655,0.21441176470588236
71656,0.21441176470588236
71657,0.21441176470588236
71658,0.21
71659,0.14
71660,0.15
71661,0.19
71662,0.19
71663,0.19
71664,0.19
71665,0.19
71666,0.21
71667,0.17
71668,0.16
71669,0.19
71670,0.19
71671,0.19
71672,0.19
71673,0.19
71674,0.14
71675,0.12
71676,0.13
71677,0.14
71678,0.14
71679,0.14
71680,0.14
71681,0.14
71682,0.14
71683,0.11
71684,0.11
71685,0.14
71686,0.14
71687,0.14
71688,0.14
71689,0.14
71690,0.21941176470588236
71691,0.16
71692,0.16532258064516128
71693,0.18941176470588236
71694,0.18941176470588236
71695,0.18941176470588236
71696,0.18941176470588236
71697,0.18941176470588236
71698,0.19
71699,0.14
71700,0.14
71701,0.18
71702,0.18
71703,0.18
71704,0.18
71705,0.18
71706,0.25
71707,0.17
71708,0.17
71709,0.22
71710,0.22
71711,0.22
71712,0.22
71713,0.22
71714,0.19
71715,0.14
71716,0.14
71717,0.18
71718,0.18
71719,0.18
71720,0.18
71721,0.18
71722,0.21941176470588236
71723,0.17
71724,0.16
71725,0.19941176470588234
71726,0.19941176470588234
71727,0.19941176470588234
71728,0.19941176470588234
71729,0.19941176470588234
71730,0.14
71731,0.11
71732,0.12
71733,0.14
71734,0.14
71735,0.14
71736,0.14
71737,0.14
71738,0.12
71739,0.1
71740,0.11
71741,0.12
71742,0.12
71743,0.12
71744,0.12
71745,0.12
71746,0.21941176470588236
71747,0.16
71748,0.16532258064516128
71749,0.18941176470588236
71750,0.18941176470588236
71751,0.18941176470588236
71752,0.18941176470588236
71753,0.18941176470588236
71754,0.23
71755,0.17
71756,0.18020833333333333
71757,0.21
71758,0.21
71759,0.21
71760,0.21
71761,0.21
71762,0.14
71763,0.12
71764,0.13
71765,0.14
71766,0.14
71767,0.14
71768,0.14
71769,0.14
71770,0.23
71771,0.16
71772,0.1505309139784946
71773,0.19
71774,0.19
71775,0.19
71776,0.19
71777,0.19
71778,0.21
71779,0.15
71780,0.16
71781,0.2
71782,0.2
71783,0.2
71784,0.2
71785,0.2
71786,0.19
71787,0.15
71788,0.14
71789,0.19
71790,0.19
71791,0.19
71792,0.19
71793,0.19
71794,0.21941176470588236
71795,0.16
71796,0.16532258064516128
71797,0.18941176470588236
71798,0.18941176470588236
71799,0.18941176470588236
71800,0.18941176470588236
71801,0.18941176470588236
71802,0.13
71803,0.1
71804,0.12
71805,0.14
71806,0.14
71807,0.14
71808,0.14
71809,0.14
71810,0.12
71811,0.1
71812,0.12
71813,0.13
71814,0.13
71815,0.13
71816,0.13
71817,0.13
71818,0.14
71819,0.16
71820,0.12
71821,0.16
71822,0.16
71823,0.16
71824,0.16
71825,0.16
71826,0.2
71827,0.14
71828,0.14
71829,0.18
71830,0.18
71831,0.18
71832,0.18
71833,0.18
71834,0.11
71835,0.1
71836,0.11
71837,0.12
71838,0.12
71839,0.12
71840,0.12
71841,0.12
71842,0.13
71843,0.11
71844,0.11
71845,0.13
71846,0.13
71847,0.13
71848,0.13
71849,0.13
71850,0.18
71851,0.13
71852,0.14
71853,0.16
71854,0.16
71855,0.16
71856,0.16
71857,0.16
71858,0.11
71859,0.09
71860,0.11
71861,0.11
71862,0.11
71863,0.11
71864,0.11
71865,0.11
71866,0.13
71867,0.11
71868,0.12
71869,0.13
71870,0.13
71871,0.13
71872,0.13
71873,0.13
71874,0.12
71875,0.1
71876,0.12
71877,0.12
71878,0.12
71879,0.12
71880,0.12
71881,0.12
71882,0.16
71883,0.12
71884,0.12
71885,0.15
71886,0.15
71887,0.15
71888,0.15
71889,0.15
71890,0.21
71891,0.17
71892,0.16
71893,0.2
71894,0.2
71895,0.2
71896,0.2
71897,0.2
71898,0.13
71899,0.11
71900,0.12
71901,0.13
71902,0.13
71903,0.13
71904,0.13
71905,0.13
71906,0.12
71907,0.1
71908,0.11
71909,0.12
71910,0.12
71911,0.12
71912,0.12
71913,0.12
71914,0.32
71915,0.2
71916,0.22
71917,0.27
71918,0.27
71919,0.27
71920,0.27
71921,0.27
71922,0.135
71923,0.11
71924,0.12
71925,0.145
71926,0.145
71927,0.145
71928,0.145
71929,0.145
71930,0.08
71931,0.08
71932,0.07
71933,0.09
71934,0.09
71935,0.09
71936,0.09
71937,0.09
71938,0.09
71939,0.07
71940,0.07
71941,0.07
71942,0.08
71943,0.08
71944,0.08
71945,0.08
71946,0.08
71947,0.07
71948,0.07
71949,0.08983739837398375
71950,0.08
71951,0.08
71952,0.08
71953,0.08
71954,0.08
71955,0.07
71956,0.07
71957,0.09
71958,0.08
71959,0.08
71960,0.08
71961,0.08
71962,0.08
71963,0.08
71964,0.08
71965,0.08
71966,0.09
71967,0.09
71968,0.09
71969,0.09
71970,0.09
71971,0.07
71972,0.07
71973,0.09
71974,0.08
71975,0.08
71976,0.08
71977,0.08
71978,0.08
71979,0.08
71980,0.08
71981,0.08
71982,0.08
71983,0.08
71984,0.08
71985,0.07
71986,0.07
71987,0.07
71988,0.07
71989,0.08
71990,0.09
71991,0.09
71992,0.09
71993,0.09
71994,0.09
71995,0.07
71996,0.07
71997,0.08
71998,0.08
71999,0.08
72000,0.08
72001,0.08
72002,0.08
72003,0.08
72004,0.08
72005,0.09
72006,0.09
72007,0.09
72008,0.09
72009,0.09
72010,0.09
72011,0.08
72012,0.08
72013,0.09
72014,0.09
72015,0.09
72016,0.09
72017,0.09
72018,0.09
72019,0.07
72020,0.07
72021,0.09
72022,0.08
72023,0.08
72024,0.08
72025,0.08
72026,0.08
72027,0.08
72028,0.075
72029,0.085
72030,0.095
72031,0.095
72032,0.095
72033,0.095
72034,0.095
72035,0.08
72036,0.11
72037,0.11
72038,0.11
72039,0.11
72040,0.11
72041,0.11
72042,0.11
72043,0.08
72044,0.08
72045,0.08
72046,0.09
72047,0.09
72048,0.09
72049,0.09
72050,0.09
72051,0.08
72052,0.08
72053,0.08
72054,0.09
72055,0.09
72056,0.09
72057,0.09
72058,0.09
72059,0.08
72060,0.08
72061,0.08
72062,0.08
72063,0.08
72064,0.08
72065,0.08
72066,0.07
72067,0.08
72068,0.09
72069,0.09
72070,0.09
72071,0.09
72072,0.09
72073,0.09
72074,0.085
72075,0.095
72076,0.105
72077,0.105
72078,0.105
72079,0.105
72080,0.105
72081,0.08
72082,0.08
72083,0.11
72084,0.11
72085,0.11
72086,0.11
72087,0.11
72088,0.11
72089,0.11
72090,0.09
72091,0.095
72092,0.095
72093,0.105
72094,0.105
72095,0.105
72096,0.105
72097,0.105
72098,0.07
72099,0.07
72100,0.07
72101,0.07
72102,0.07
72103,0.07
72104,0.07
72105,0.07
72106,0.07
72107,0.09
72108,0.08
72109,0.08
72110,0.08
72111,0.08
72112,0.08
72113,0.07
72114,0.07
72115,0.09
72116,0.08
72117,0.08
72118,0.08
72119,0.08
72120,0.08
72121,0.07
72122,0.07
72123,0.07
72124,0.07
72125,0.07
72126,0.07
72127,0.07
72128,0.07
72129,0.07
72130,0.07
72131,0.07
72132,0.07
72133,0.07
72134,0.07
72135,0.08
72136,0.08
72137,0.08
72138,0.08
72139,0.08
72140,0.08
72141,0.08
72142,0.08
72143,0.09
72144,0.09
72145,0.09
72146,0.09
72147,0.09
72148,0.08
72149,0.08
72150,0.08
72151,0.09
72152,0.09
72153,0.09
72154,0.09
72155,0.09
72156,0.08
72157,0.07
72158,0.08
72159,0.09
72160,0.09
72161,0.09
72162,0.09
72163,0.09
72164,0.07
72165,0.07
72166,0.09
72167,0.08
72168,0.08
72169,0.08
72170,0.08
72171,0.08
72172,0.08
72173,0.08
72174,0.08
72175,0.09
72176,0.09
72177,0.09
72178,0.09
72179,0.09
72180,0.08
72181,0.07
72182,0.09
72183,0.1
72184,0.1
72185,0.1
72186,0.1
72187,0.1
72188,0.08
72189,0.07
72190,0.07
72191,0.09
72192,0.09
72193,0.09
72194,0.09
72195,0.09
72196,0.07
72197,0.07
72198,0.08
72199,0.08
72200,0.08
72201,0.08
72202,0.08
72203,0.08
72204,0.08
72205,0.08
72206,0.09
72207,0.09
72208,0.09
72209,0.09
72210,0.09
72211,0.09
72212,0.08
72213,0.08
72214,0.08
72215,0.08
72216,0.08
72217,0.08
72218,0.08
72219,0.08
72220,0.08
72221,0.08
72222,0.08
72223,0.09
72224,0.09
72225,0.09
72226,0.09
72227,0.09
72228,0.07
72229,0.07
72230,0.1
72231,0.09
72232,0.09
72233,0.09
72234,0.09
72235,0.09
72236,0.07
72237,0.07
72238,0.07
72239,0.07
72240,0.07
72241,0.07
72242,0.07
72243,0.07
72244,0.07
72245,0.07
72246,0.07
72247,0.07
72248,0.07
72249,0.07
72250,0.07
72251,0.07
72252,0.08983739837398375
72253,0.08
72254,0.08
72255,0.08
72256,0.08
72257,0.08
72258,0.07400000000000001
72259,0.07
72260,0.08
72261,0.08
72262,0.08
72263,0.08
72264,0.08
72265,0.08
72266,0.09
72267,0.095
72268,0.095
72269,0.105
72270,0.105
72271,0.105
72272,0.105
72273,0.105
72274,0.09
72275,0.095
72276,0.095
72277,0.105
72278,0.105
72279,0.105
72280,0.105
72281,0.105
72282,0.07
72283,0.07
72284,0.09
72285,0.08
72286,0.08
72287,0.08
72288,0.08
72289,0.08
72290,0.09
72291,0.1
72292,0.1
72293,0.11
72294,0.11
72295,0.11
72296,0.11
72297,0.11
72298,0.08
72299,0.08
72300,0.08
72301,0.08
72302,0.08
72303,0.08
72304,0.08
72305,0.08
72306,0.08
72307,0.08
72308,0.08
72309,0.08
72310,0.08
72311,0.11
72312,0.11
72313,0.11
72314,0.11
72315,0.11
72316,0.11
72317,0.11
72318,0.07
72319,0.07
72320,0.09
72321,0.08
72322,0.08
72323,0.08
72324,0.08
72325,0.08
72326,0.08
72327,0.075
72328,0.095
72329,0.095
72330,0.095
72331,0.095
72332,0.095
72333,0.095
72334,0.07
72335,0.07
72336,0.08
72337,0.08
72338,0.08
72339,0.08
72340,0.08
72341,0.08
72342,0.08
72343,0.08
72344,0.09
72345,0.09
72346,0.09
72347,0.09
72348,0.09
72349,0.09
72350,0.07
72351,0.07
72352,0.07
72353,0.08
72354,0.08
72355,0.08
72356,0.08
72357,0.08
72358,0.09
72359,0.105
72360,0.115
72361,0.115
72362,0.115
72363,0.115
72364,0.115
72365,0.115
72366,0.09
72367,0.105
72368,0.095
72369,0.115
72370,0.115
72371,0.115
72372,0.115
72373,0.115
72374,0.09
72375,0.105
72376,0.095
72377,0.115
72378,0.115
72379,0.115
72380,0.115
72381,0.115
72382,0.09
72383,0.105
72384,0.095
72385,0.115
72386,0.115
72387,0.115
72388,0.115
72389,0.115
72390,0.09
72391,0.105
72392,0.115
72393,0.115
72394,0.115
72395,0.115
72396,0.115
72397,0.115
72398,0.09
72399,0.105
72400,0.105
72401,0.115
72402,0.115
72403,0.115
72404,0.115
72405,0.115
72406,0.18177547942253824
72407,0.15
72408,0.14547619047619048
72409,0.165
72410,0.165
72411,0.165
72412,0.165
72413,0.165
72414,0.09
72415,0.105
72416,0.095
72417,0.115
72418,0.115
72419,0.115
72420,0.115
72421,0.115
72422,0.17476190476190476
72423,0.145
72424,0.145
72425,0.175
72426,0.175
72427,0.175
72428,0.175
72429,0.175
72430,0.19476190476190475
72431,0.155
72432,0.165
72433,0.185
72434,0.185
72435,0.185
72436,0.185
72437,0.185
72438,0.09
72439,0.105
72440,0.095
72441,0.115
72442,0.115
72443,0.115
72444,0.115
72445,0.115
72446,0.08
72447,0.08
72448,0.09
72449,0.1
72450,0.1
72451,0.1
72452,0.1
72453,0.1
72454,0.16476190476190475
72455,0.115
72456,0.135
72457,0.155
72458,0.155
72459,0.155
72460,0.155
72461,0.155
72462,0.09
72463,0.125
72464,0.115
72465,0.125
72466,0.125
72467,0.125
72468,0.125
72469,0.125
72470,0.08
72471,0.08
72472,0.08
72473,0.1
72474,0.1
72475,0.1
72476,0.1
72477,0.1
72478,0.1
72479,0.09
72480,0.105
72481,0.105
72482,0.115
72483,0.115
72484,0.115
72485,0.115
72486,0.115
72487,0.15476190476190477
72488,0.135
72489,0.135
72490,0.165
72491,0.165
72492,0.165
72493,0.165
72494,0.165
72495,0.09
72496,0.105
72497,0.095
72498,0.115
72499,0.115
72500,0.115
72501,0.115
72502,0.115
72503,0.09
72504,0.105
72505,0.095
72506,0.115
72507,0.115
72508,0.115
72509,0.115
72510,0.115
72511,0.17706959706959707
72512,0.15
72513,0.16
72514,0.165
72515,0.165
72516,0.165
72517,0.165
72518,0.165
72519,0.09
72520,0.09
72521,0.105
72522,0.095
72523,0.115
72524,0.115
72525,0.115
72526,0.115
72527,0.115
72528,0.09
72529,0.09
72530,0.09
72531,0.09
72532,0.09
72533,0.09
72534,0.105
72535,0.125
72536,0.125
72537,0.125
72538,0.125
72539,0.125
72540,0.125
72541,0.09
72542,0.105
72543,0.095
72544,0.115
72545,0.115
72546,0.115
72547,0.115
72548,0.115
72549,0.08
72550,0.085
72551,0.105
72552,0.105
72553,0.105
72554,0.105
72555,0.105
72556,0.105
72557,0.17706959706959707
72558,0.15
72559,0.145
72560,0.165
72561,0.165
72562,0.165
72563,0.165
72564,0.165
72565,0.14476190476190476
72566,0.125
72567,0.135
72568,0.155
72569,0.155
72570,0.155
72571,0.155
72572,0.155
72573,0.09
72574,0.105
72575,0.095
72576,0.115
72577,0.115
72578,0.115
72579,0.115
72580,0.115
72581,0.09
72582,0.095
72583,0.095
72584,0.115
72585,0.115
72586,0.115
72587,0.115
72588,0.115
72589,0.09
72590,0.105
72591,0.095
72592,0.115
72593,0.115
72594,0.115
72595,0.115
72596,0.115
72597,0.09
72598,0.105
72599,0.095
72600,0.115
72601,0.115
72602,0.115
72603,0.115
72604,0.115
72605,0.09
72606,0.105
72607,0.105
72608,0.115
72609,0.115
72610,0.115
72611,0.115
72612,0.115
72613,0.17476190476190476
72614,0.145
72615,0.145
72616,0.175
72617,0.175
72618,0.175
72619,0.175
72620,0.175
72621,0.09
72622,0.105
72623,0.095
72624,0.115
72625,0.115
72626,0.115
72627,0.115
72628,0.115
72629,0.19476190476190475
72630,0.145
72631,0.145
72632,0.175
72633,0.175
72634,0.175
72635,0.175
72636,0.175
72637,0.09
72638,0.15
72639,0.13
72640,0.13
72641,0.13
72642,0.13
72643,0.13
72644,0.13
72645,0.09
72646,0.105
72647,0.105
72648,0.115
72649,0.115
72650,0.115
72651,0.115
72652,0.115
72653,0.16476190476190475
72654,0.135
72655,0.13547619047619047
72656,0.155
72657,0.155
72658,0.155
72659,0.155
72660,0.155
72661,0.09
72662,0.105
72663,0.095
72664,0.115
72665,0.115
72666,0.115
72667,0.115
72668,0.115
72669,0.09
72670,0.105
72671,0.095
72672,0.115
72673,0.115
72674,0.115
72675,0.115
72676,0.115
72677,0.18476190476190474
72678,0.155
72679,0.155
72680,0.175
72681,0.175
72682,0.175
72683,0.175
72684,0.175
72685,0.09
72686,0.105
72687,0.105
72688,0.115
72689,0.115
72690,0.115
72691,0.115
72692,0.115
72693,0.09
72694,0.095
72695,0.095
72696,0.115
72697,0.115
72698,0.115
72699,0.115
72700,0.115
72701,0.09
72702,0.095
72703,0.105
72704,0.115
72705,0.115
72706,0.115
72707,0.115
72708,0.115
72709,0.09
72710,0.105
72711,0.105
72712,0.115
72713,0.115
72714,0.115
72715,0.115
72716,0.115
72717,0.09
72718,0.105
72719,0.105
72720,0.115
72721,0.115
72722,0.115
72723,0.115
72724,0.115
72725,0.09
72726,0.105
72727,0.105
72728,0.115
72729,0.115
72730,0.115
72731,0.115
72732,0.115
72733,0.08
72734,0.08
72735,0.085
72736,0.085
72737,0.105
72738,0.105
72739,0.105
72740,0.105
72741,0.105
72742,0.105
72743,0.09
72744,0.105
72745,0.105
72746,0.115
72747,0.115
72748,0.115
72749,0.115
72750,0.115
72751,0.09
72752,0.095
72753,0.095
72754,0.115
72755,0.115
72756,0.115
72757,0.115
72758,0.115
72759,0.09
72760,0.105
72761,0.095
72762,0.115
72763,0.115
72764,0.115
72765,0.115
72766,0.115
72767,0.08
72768,0.08
72769,0.09
72770,0.1
72771,0.1
72772,0.1
72773,0.1
72774,0.1
72775,0.08
72776,0.08
72777,0.09
72778,0.1
72779,0.1
72780,0.1
72781,0.1
72782,0.1
72783,0.13
72784,0.155
72785,0.145
72786,0.155
72787,0.155
72788,0.155
72789,0.155
72790,0.155
72791,0.09
72792,0.105
72793,0.105
72794,0.115
72795,0.115
72796,0.115
72797,0.115
72798,0.115
72799,0.11
72800,0.125
72801,0.125
72802,0.135
72803,0.135
72804,0.135
72805,0.135
72806,0.135
72807,0.09
72808,0.105
72809,0.105
72810,0.115
72811,0.115
72812,0.115
72813,0.115
72814,0.115
72815,0.12
72816,0.135
72817,0.135
72818,0.145
72819,0.145
72820,0.145
72821,0.145
72822,0.145
72823,0.13
72824,0.135
72825,0.135
72826,0.155
72827,0.155
72828,0.155
72829,0.155
72830,0.155
72831,0.12
72832,0.135
72833,0.135
72834,0.155
72835,0.155
72836,0.155
72837,0.155
72838,0.155
72839,0.09
72840,0.115
72841,0.105
72842,0.115
72843,0.115
72844,0.115
72845,0.115
72846,0.115
72847,0.09
72848,0.09
72849,0.09
72850,0.115
72851,0.105
72852,0.115
72853,0.115
72854,0.115
72855,0.115
72856,0.115
72857,0.13
72858,0.135
72859,0.135
72860,0.155
72861,0.155
72862,0.155
72863,0.155
72864,0.155
72865,0.09
72866,0.09
72867,0.09
72868,0.09
72869,0.095
72870,0.095
72871,0.105
72872,0.115
72873,0.115
72874,0.115
72875,0.115
72876,0.115
72877,0.08
72878,0.08
72879,0.09
72880,0.1
72881,0.1
72882,0.1
